Location,Room,Area,Floor,Price
Azadlıq Prospekti m.,2 otaqlı,65 m²,11/17 mərtəbə,177 500
Azadlıq Prospekti m.,2 otaqlı,50 m²,3/12 mərtəbə,129 500
Azadlıq Prospekti m.,2 otaqlı,70 m²,8/17 mərtəbə,165 000
Azadlıq Prospekti m.,2 otaqlı,52 m²,10/16 mərtəbə,152 500
Azadlıq Prospekti m.,2 otaqlı,50 m²,12/17 mərtəbə,144 500
Azadlıq Prospekti m.,2 otaqlı,50 m²,8/12 mərtəbə,128 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,16/17 mərtəbə,137 800
Azadlıq Prospekti m.,3 otaqlı,82 m²,10/17 mərtəbə,185 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,6/17 mərtəbə,199 500
Azadlıq Prospekti m.,2 otaqlı,78 m²,8/19 mərtəbə,184 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,7/17 mərtəbə,199 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,12/19 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,92 m²,9/17 mərtəbə,235 000
Azadlıq Prospekti m.,3 otaqlı,75 m²,5/5 mərtəbə,146 000
Azadlıq Prospekti m.,4 otaqlı,146 m²,17/17 mərtəbə,370 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,3/9 mərtəbə,165 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,10/16 mərtəbə,159 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,16/17 mərtəbə,138 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,11/17 mərtəbə,126 000
Azadlıq Prospekti m.,2 otaqlı,40 m²,2/5 mərtəbə,102 000
Azadlıq Prospekti m.,3 otaqlı,135 m²,17/17 mərtəbə,209 000
Azadlıq Prospekti m.,3 otaqlı,114 m²,7/17 mərtəbə,247 000
Azadlıq Prospekti m.,4 otaqlı,150 m²,4/18 mərtəbə,275 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,6/14 mərtəbə,120 575
Azadlıq Prospekti m.,2 otaqlı,75 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,16/17 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,109 m²,12/17 mərtəbə,239 000
Azadlıq Prospekti m.,3 otaqlı,85 m²,4/9 mərtəbə,220 000
Azadlıq Prospekti m.,3 otaqlı,130 m²,12/18 mərtəbə,285 000
Azadlıq Prospekti m.,2 otaqlı,62 m²,8/9 mərtəbə,142 000
Azadlıq Prospekti m.,4 otaqlı,160 m²,9/17 mərtəbə,345 000
Azadlıq Prospekti m.,2 otaqlı,40 m²,2/5 mərtəbə,100 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,4/9 mərtəbə,220 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/9 mərtəbə,195 000
Azadlıq Prospekti m.,5 otaqlı,220 m²,6/12 mərtəbə,470 000
Azadlıq Prospekti m.,2 otaqlı,55 m²,4/5 mərtəbə,135 000
Azadlıq Prospekti m.,3 otaqlı,102 m²,6/17 mərtəbə,220 000
Azadlıq Prospekti m.,3 otaqlı,130 m²,9/17 mərtəbə,279 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,16/18 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/5 mərtəbə,197 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/5 mərtəbə,150 000
Azadlıq Prospekti m.,2 otaqlı,55 m²,11/15 mərtəbə,159 000
Azadlıq Prospekti m.,4 otaqlı,100 m²,2/5 mərtəbə,210 000
Azadlıq Prospekti m.,4 otaqlı,100 m²,7/9 mərtəbə,228 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,12/17 mərtəbə,177 000
Azadlıq Prospekti m.,4 otaqlı,160 m²,9/17 mərtəbə,345 000
Azadlıq Prospekti m.,3 otaqlı,130 m²,9/17 mərtəbə,279 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,9/19 mərtəbə,154 000
Azadlıq Prospekti m.,3 otaqlı,100 m²,4/16 mərtəbə,215 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,8/12 mərtəbə,178 500
Azadlıq Prospekti m.,3 otaqlı,80 m²,3/9 mərtəbə,202 000
Azadlıq Prospekti m.,4 otaqlı,135 m²,17/18 mərtəbə,210 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,2/2 mərtəbə,120 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,3 otaqlı,80 m²,2/9 mərtəbə,179 999
Azadlıq Prospekti m.,3 otaqlı,75 m²,2/9 mərtəbə,170 000
Azadlıq Prospekti m.,4 otaqlı,135 m²,17/18 mərtəbə,210 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,2/2 mərtəbə,120 000
Azadlıq Prospekti m.,2 otaqlı,68 m²,5/9 mərtəbə,175 000
Azadlıq Prospekti m.,4 otaqlı,110 m²,3/10 mərtəbə,215 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,3/9 mərtəbə,202 000
Azadlıq Prospekti m.,2 otaqlı,45 m²,7/9 mərtəbə,136 000
Azadlıq Prospekti m.,4 otaqlı,88.9 m²,3/5 mərtəbə,247 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,3/9 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,8/9 mərtəbə,190 000
Azadlıq Prospekti m.,3 otaqlı,114 m²,5/20 mərtəbə,280 000
Azadlıq Prospekti m.,3 otaqlı,112 m²,8/16 mərtəbə,250 000
Gənclik m.,3 otaqlı,70 m²,2/9 mərtəbə,170 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,2/13 mərtəbə,113 750
Azadlıq Prospekti m.,5 otaqlı,120 m²,3/9 mərtəbə,270 000
Azadlıq Prospekti m.,4 otaqlı,150 m²,4/18 mərtəbə,275 000
Azadlıq Prospekti m.,1 otaqlı,60 m²,16/16 mərtəbə,122 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,9/14 mərtəbə,263 865
Azadlıq Prospekti m.,3 otaqlı,60 m²,9/9 mərtəbə,135 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,10/13 mərtəbə,264 000
Azadlıq Prospekti m.,3 otaqlı,58 m²,7/9 mərtəbə,155 000
Azadlıq Prospekti m.,2 otaqlı,95 m²,3/12 mərtəbə,207 000
Dərnəgül m.,3 otaqlı,108 m²,8/10 mərtəbə,214 000
Azadlıq Prospekti m.,3 otaqlı,58 m²,7/9 mərtəbə,155 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,6/14 mərtəbə,120 575
Azadlıq Prospekti m.,3 otaqlı,110 m²,10/13 mərtəbə,264 000
Azadlıq Prospekti m.,3 otaqlı,115 m²,8/16 mərtəbə,252 000
Azadlıq Prospekti m.,2 otaqlı,55 m²,5/5 mərtəbə,112 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,16/17 mərtəbə,165 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,5/9 mərtəbə,160 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,2/9 mərtəbə,190 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,9/12 mərtəbə,127 500
Azadlıq Prospekti m.,2 otaqlı,40 m²,3/5 mərtəbə,89 000
Azadlıq Prospekti m.,1 otaqlı,37 m²,2/5 mərtəbə,86 000
Azadlıq Prospekti m.,3 otaqlı,68 m²,9/9 mərtəbə,133 000
Azadlıq Prospekti m.,2 otaqlı,76 m²,3/10 mərtəbə,208 000
Azadlıq Prospekti m.,3 otaqlı,114 m²,8/17 mərtəbə,248 000
Azadlıq Prospekti m.,1 otaqlı,50 m²,12/16 mərtəbə,150 000
Azadlıq Prospekti m.,2 otaqlı,40 m²,4/5 mərtəbə,92 000
Azadlıq Prospekti m.,3 otaqlı,94 m²,4/17 mərtəbə,215 000
Azadlıq Prospekti m.,4 otaqlı,204 m²,14/18 mərtəbə,440 000
Azadlıq Prospekti m.,2 otaqlı,40 m²,1/5 mərtəbə,87 500
Nəsimi m.,2 otaqlı,35 m²,2/5 mərtəbə,105 000
Azadlıq Prospekti m.,2 otaqlı,54 m²,3/10 mərtəbə,100 000
Azadlıq Prospekti m.,1 otaqlı,68 m²,15/18 mərtəbə,137 000
Azadlıq Prospekti m.,3 otaqlı,118 m²,9/16 mərtəbə,282 000
Azadlıq Prospekti m.,3 otaqlı,75 m²,2/9 mərtəbə,205 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,15/18 mərtəbə,135 000
Azadlıq Prospekti m.,3 otaqlı,116 m²,5/20 mərtəbə,280 000
Azadlıq Prospekti m.,3 otaqlı,85.5 m²,3/10 mərtəbə,190 000
Azadlıq Prospekti m.,5 otaqlı,130 m²,1/9 mərtəbə,185 000
Azadlıq Prospekti m.,3 otaqlı,60 m²,9/9 mərtəbə,135 000
Azadlıq Prospekti m.,4 otaqlı,200 m²,12/17 mərtəbə,388 000
Azadlıq Prospekti m.,4 otaqlı,135 m²,17/18 mərtəbə,210 000
Azadlıq Prospekti m.,2 otaqlı,75 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,4 otaqlı,120 m²,1/9 mərtəbə,185 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,9/12 mərtəbə,208 000
Azadlıq Prospekti m.,2 otaqlı,78 m²,10/16 mərtəbə,205 000
Azadlıq Prospekti m.,4 otaqlı,110 m²,6/9 mərtəbə,245 000
Azadlıq Prospekti m.,2 otaqlı,68 m²,11/19 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,120 m²,11/12 mərtəbə,264 000
Azadlıq Prospekti m.,2 otaqlı,66 m²,8/12 mərtəbə,179 500
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/5 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,114 m²,8/17 mərtəbə,247 000
Azadlıq Prospekti m.,3 otaqlı,92 m²,8/9 mərtəbə,206 000
Azadlıq Prospekti m.,1 otaqlı,40 m²,2/5 mərtəbə,101 500
Azadlıq Prospekti m.,3 otaqlı,140 m²,8/12 mərtəbə,315 000
Azadlıq Prospekti m.,3 otaqlı,120 m²,11/12 mərtəbə,247 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,15/17 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,114 m²,5/20 mərtəbə,279 000
Azadlıq Prospekti m.,1 otaqlı,36 m²,2/5 mərtəbə,101 500
Azadlıq Prospekti m.,3 otaqlı,68 m²,3/9 mərtəbə,164 900
Azadlıq Prospekti m.,2 otaqlı,75 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,4 otaqlı,130 m²,16/17 mərtəbə,225 000
Azadlıq Prospekti m.,3 otaqlı,117 m²,8/17 mərtəbə,260 000
Azadlıq Prospekti m.,3 otaqlı,115 m²,5/20 mərtəbə,290 000
Dərnəgül m.,2 otaqlı,35 m²,3/5 mərtəbə,89 000
Azadlıq Prospekti m.,3 otaqlı,100 m²,12/17 mərtəbə,249 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,9/9 mərtəbə,132 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,2/13 mərtəbə,113 750
Azadlıq Prospekti m.,2 otaqlı,72 m²,6/16 mərtəbə,140 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,10/13 mərtəbə,264 000
Azadlıq Prospekti m.,2 otaqlı,75 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,4 otaqlı,194 m²,13/17 mərtəbə,412 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,2/5 mərtəbə,103 000
Azadlıq Prospekti m.,2 otaqlı,64 m²,16/18 mərtəbə,165 000
Azadlıq Prospekti m.,1 otaqlı,50 m²,13/17 mərtəbə,170 000
Azadlıq Prospekti m.,3 otaqlı,93.5 m²,17/17 mərtəbə,227 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,12/17 mərtəbə,175 000
Azadlıq Prospekti m.,2 otaqlı,42 m²,3/19 mərtəbə,135 000
Azadlıq Prospekti m.,5 otaqlı,130 m²,3/9 mərtəbə,270 000
Azadlıq Prospekti m.,2 otaqlı,46 m²,5/5 mərtəbə,150 000
Azadlıq Prospekti m.,2 otaqlı,44 m²,6/16 mərtəbə,125 000
Azadlıq Prospekti m.,3 otaqlı,52 m²,4/5 mərtəbə,128 000
Azadlıq Prospekti m.,1 otaqlı,40 m²,5/5 mərtəbə,88 000
Azadlıq Prospekti m.,2 otaqlı,40 m²,4/5 mərtəbə,93 000
Azadlıq Prospekti m.,3 otaqlı,100 m²,2/5 mərtəbə,209 000
Azadlıq Prospekti m.,4 otaqlı,190 m²,8/8 mərtəbə,270 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,6/9 mərtəbə,198 000
Azadlıq Prospekti m.,2 otaqlı,56 m²,11/17 mərtəbə,159 000
Azadlıq Prospekti m.,3 otaqlı,65 m²,9/9 mərtəbə,132 000
Azadlıq Prospekti m.,3 otaqlı,135 m²,13/17 mərtəbə,395 000
Azadlıq Prospekti m.,3 otaqlı,85 m²,6/9 mərtəbə,210 000
Azadlıq Prospekti m.,4 otaqlı,180 m²,13/16 mərtəbə,375 000
Azadlıq Prospekti m.,3 otaqlı,70 m²,2/9 mərtəbə,169 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,10/15 mərtəbə,153 000
Azadlıq Prospekti m.,4 otaqlı,185 m²,5/14 mərtəbə,410 000
Azadlıq Prospekti m.,2 otaqlı,72 m²,6/16 mərtəbə,140 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,3 otaqlı,80 m²,3/9 mərtəbə,202 000
Azadlıq Prospekti m.,3 otaqlı,58 m²,7/9 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,98 m²,12/17 mərtəbə,250 000
Azadlıq Prospekti m.,5 otaqlı,225 m²,4/17 mərtəbə,388 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,1/9 mərtəbə,155 000
Nəsimi m.,3 otaqlı,55 m²,5/5 mərtəbə,115 000
Azadlıq Prospekti m.,3 otaqlı,109 m²,12/17 mərtəbə,250 000
Azadlıq Prospekti m.,3 otaqlı,115 m²,5/20 mərtəbə,280 000
Azadlıq Prospekti m.,3 otaqlı,96 m²,7/14 mərtəbə,193 000
Azadlıq Prospekti m.,2 otaqlı,70 m²,5/17 mərtəbə,178 000
Azadlıq Prospekti m.,2 otaqlı,68 m²,9/17 mərtəbə,172 000
Azadlıq Prospekti m.,3 otaqlı,94 m²,4/17 mərtəbə,213 000
Azadlıq Prospekti m.,5 otaqlı,120 m²,9/9 mərtəbə,175 000
Nəsimi m.,3 otaqlı,128.6 m²,11/17 mərtəbə,255 000
Azadlıq Prospekti m.,4 otaqlı,155 m²,11/18 mərtəbə,320 000
Azadlıq Prospekti m.,3 otaqlı,65 m²,2/9 mərtəbə,172 000
Azadlıq Prospekti m.,3 otaqlı,70 m²,1/5 mərtəbə,135 000
Azadlıq Prospekti m.,5 otaqlı,120 m²,3/9 mərtəbə,270 000
Azadlıq Prospekti m.,2 otaqlı,98 m²,10/16 mərtəbə,195 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,16/17 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,2/17 mərtəbə,235 000
Azadlıq Prospekti m.,1 otaqlı,35 m²,1/5 mərtəbə,88 000
Azadlıq Prospekti m.,3 otaqlı,90 m²,7/9 mərtəbə,230 000
Azadlıq Prospekti m.,4 otaqlı,135 m²,14/14 mərtəbə,335 000
Azadlıq Prospekti m.,3 otaqlı,56 m²,4/5 mərtəbə,170 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,8/16 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,10/13 mərtəbə,264 000
Azadlıq Prospekti m.,4 otaqlı,135 m²,17/18 mərtəbə,210 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,2 otaqlı,100 m²,7/17 mərtəbə,235 000
Azadlıq Prospekti m.,3 otaqlı,135 m²,17/18 mərtəbə,220 000
Azadlıq Prospekti m.,2 otaqlı,52 m²,2/5 mərtəbə,129 500
Azadlıq Prospekti m.,5 otaqlı,120 m²,3/5 mərtəbə,250 000
Azadlıq Prospekti m.,2 otaqlı,55 m²,9/9 mərtəbə,123 000
Azadlıq Prospekti m.,5 otaqlı,120 m²,5/9 mərtəbə,245 000
Azadlıq Prospekti m.,2 otaqlı,45 m²,5/9 mərtəbə,140 000
Azadlıq Prospekti m.,2 otaqlı,97 m²,7/16 mərtəbə,193 000
Azadlıq Prospekti m.,4 otaqlı,180 m²,16/17 mərtəbə,340 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,2/5 mərtəbə,129 500
Azadlıq Prospekti m.,3 otaqlı,80 m²,17/17 mərtəbə,168 000
Azadlıq Prospekti m.,3 otaqlı,72 m²,2/9 mərtəbə,185 000
Nəsimi m.,3 otaqlı,80 m²,8/9 mərtəbə,185 000
Nəsimi m.,4 otaqlı,102 m²,5/10 mərtəbə,235 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,4/5 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,85 m²,9/9 mərtəbə,190 000
Azadlıq Prospekti m.,2 otaqlı,60 m²,7/9 mərtəbə,160 000
Azadlıq Prospekti m.,4 otaqlı,180 m²,4/17 mərtəbə,350 000
Azadlıq Prospekti m.,3 otaqlı,150 m²,6/15 mərtəbə,350 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,7/9 mərtəbə,210 000
Azadlıq Prospekti m.,3 otaqlı,128.6 m²,11/17 mərtəbə,270 000
Azadlıq Prospekti m.,2 otaqlı,96.5 m²,7/17 mərtəbə,193 000
Azadlıq Prospekti m.,3 otaqlı,70 m²,2/2 mərtəbə,90 000
Azadlıq Prospekti m.,2 otaqlı,67 m²,1/9 mərtəbə,155 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/5 mərtəbə,135 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,9/13 mərtəbə,264 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,9/14 mərtəbə,263 865
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,3 otaqlı,58 m²,7/9 mərtəbə,155 000
Azadlıq Prospekti m.,1 otaqlı,35 m²,2/5 mərtəbə,101 500
Azadlıq Prospekti m.,3 otaqlı,80 m²,2/9 mərtəbə,180 000
Azadlıq Prospekti m.,4 otaqlı,100 m²,1/5 mərtəbə,208 000
Azadlıq Prospekti m.,2 otaqlı,95 m²,16/16 mərtəbə,205 000
Azadlıq Prospekti m.,2 otaqlı,98 m²,3/17 mərtəbə,275 000
Azadlıq Prospekti m.,2 otaqlı,67 m²,16/18 mərtəbə,180 000
Azadlıq Prospekti m.,2 otaqlı,67 m²,12/14 mərtəbə,205 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,10/16 mərtəbə,159 000
Azadlıq Prospekti m.,2 otaqlı,74 m²,8/20 mərtəbə,148 000
Azadlıq Prospekti m.,4 otaqlı,160 m²,11/17 mərtəbə,376 000
Nəsimi m.,3 otaqlı,128.6 m²,11/17 mərtəbə,270 000
Azadlıq Prospekti m.,3 otaqlı,55 m²,1/5 mərtəbə,74 000
Azadlıq Prospekti m.,3 otaqlı,105 m²,13/17 mərtəbə,254 000
Azadlıq Prospekti m.,1 otaqlı,74 m²,11/20 mərtəbə,148 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,3/9 mərtəbə,165 000
Azadlıq Prospekti m.,3 otaqlı,109 m²,8/17 mərtəbə,249 000
Azadlıq Prospekti m.,2 otaqlı,55 m²,18/18 mərtəbə,148 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,2/5 mərtəbə,129 500
Azadlıq Prospekti m.,3 otaqlı,95 m²,6/18 mərtəbə,210 000
Azadlıq Prospekti m.,2 otaqlı,74 m²,7/17 mərtəbə,173 000
Azadlıq Prospekti m.,3 otaqlı,95 m²,5/9 mərtəbə,205 000
Azadlıq Prospekti m.,3 otaqlı,100 m²,15/17 mərtəbə,288 000
Azadlıq Prospekti m.,1 otaqlı,43 m²,3/9 mərtəbə,130 000
Azadlıq Prospekti m.,2 otaqlı,45 m²,5/5 mərtəbə,84 000
